SKU,ASIN,UPC,Category,Title,Condition, Price ,Classification,AmazonSalesRank,AmazonLowestPrice,Brand,Manufacturer,ManufacturerPartNum,UserData10,UserData11,UserData2,UserData3,UserData4,UserData5,UserData6,UserData7,UserData8,UserData9,Weight,Ship wt, Est Margin ,% Margin
mon0000173688,B00AHPY75C,672042115570,Miscellaneous,Supermicro SuperServer 6047R-E1R24L Barebone System - 4U Rack-mountable - Intel C602J Chipset - Socket R LGA-2011 - 2 x,New," $ 1,889.69 ",AZ eCommerce One,,1889.69,Supermicro,Supermicro,SSG-6047R-E1R24L,15795,RETAIL," $ 1,747.00 ",57512,SY-647ER4L,SSG-6047R-E1R24L,Supermicro,4U,Supermicro SuperStorage Server SSG-6047R-E1R24L Dual LGA2011 920W 4U Rackmount Server Barebone System (Black),92,54.9,55, $ (173.01),-10%
mon0000174881,B00DMLXO2U,841163039588,Miscellaneous,Thermaltake Dokker VM600M1W2Z No Power Supply Mid Tower Case w/ Docking Station (Black),New, $ 78.79 ,AZ eCommerce One,,63.72,Thermaltake,Thermaltake,CA-VM600M1,3990,RETAIL, $ 61.80 ,92709,CA-VM600M1,VM600M1W2Z,Thermaltake,Tower Case,Thermaltake Dokker VM600M1W2Z No Power Supply Mid Tower Case w/ Docking Station (Black),16,16.15,17, $ (6.18),-10%
mon0000167079,B0093CCDR4,885370441581,Software,Microsoft Windows Server 2012 OEM - CAL (5 Devices),New, $ 142.56 ,AZ eCommerce One,2397,136.52,Microsoft,Microsoft Software,R18-03683,6.19,OEM, $ 131.84 ,61510,MSR1803683,R18-03683,Microsoft,Server Software,Microsoft Windows Server 2012 - 5 Device CAL License,0.1,0.05,1, $ (13.21),-10%
mon0000174322,B004IBRULO,846813009041,Miscellaneous,iStarUSA IS-550R8P 24Pin Redundant 550W Server Power Supply,New, $ 504.46 ,AZ eCommerce One,,504.46,iStarUSA,iStarUSA,IS-550R8P,787.5,RETAIL, $ 468.00 ,59620,PS-IS55R8P,IS-550R8P,iStarUSA,Server,iStarUSA XEAL IS-550R8P 550W PS2 Dual Module Mini Redundant Power Supply,11.5,11.3,12, $ (47.81),-10%
mon0000174079,B008LR5OT6,672042105397,Miscellaneous,SuperServer 6017R-N3RFT+ Barebone System - 1U Rack-mountable - Intel C606 Chipset - Socket R LGA-2011 - 2 x Total,New," $ 1,386.93 ",AZ eCommerce One,,1386.93,Supermicro,Supermicro,672042105397,7344,RETAIL," $ 1,285.00 ",57176,SY-617R3FT,SYS-6017R-N3RFT+,Supermicro,1U,Supermicro SuperServer SYS-6017R-N3RFT+ LGA2011 700W/750W 1U Rackmount Server Barebone System (Black),43,42.99,43, $ (131.76),-10%
mon0000175203,B000T8E5B8,672042016501,Miscellaneous,1 UIO & 1 PCI Express x8 Slot Riser Card Left Side,New, $ 21.95 ,AZ eCommerce One,,21.95,Supermicro,Supermicro,RSC-R1UU-UE8,,BULK, $ 18.00 ,94498,CA-R1UUUE8,RSC-R1UU-UE8,Supermicro,Riser Card,Supermicro RSC-R1UU-UE8 1U Left Slot PCI-Express x8 + UIO Riser Card,0.5,0.45,1, $ (1.89),-11%
mon0000169794,B00DMLUF2W,816220000795,Beauty,DoubleSight DS-219STB Dual Monitor Flex Stand for LCD Displays,New, $ 125.76 ,AZ eCommerce One,,125.76,DoubleSight,DOUBLESIGHT DISPLAYS,DS-219STB,2593.5,RETAIL, $ 108.15 ,82711,DS-219STB,DS-219STB,DoubleSight,Wall Mount & Display Stand,DoubleSight DS-219STB Dual Monitor Flex Stand for LCD Displays,15,15,15, $ (11.50),-11%
mon0000174051,B007Q7THYK,672042105557,Miscellaneous,Supermicro SuperServer 6027R-E1R12N Barebone System - 2U Rack-mountable - Intel C602 Chipset - Socket R LGA-2011 - 2 x P,New," $ 1,887.33 ",AZ eCommerce One,21,1887.33,Supermicro,Supermicro,SSG-6027R-E1R12N,11340,RETAIL," $ 1,755.00 ",57339,SY-627E12N,SSG-6027R-E1R12N,Supermicro,2U,Supermicro SuperStorage Server SSG-6027R-E1R12N Dual LGA2011 920W 2U Rackmount Server Barebone System (Black),61,63.27,64, $ (187.97),-11%
mon0000172107,B00IB8I028,886027000519,VideoGameAccessories,"BitFenix BFA-AAL-30WK9-RP 30cm 9 LEDs Alchemy Aqua LED-Strip, White - PC/Mac/Linux",New, $ 26.80 ,AZ eCommerce One,,26.8,BitFenix,BitFenix,Unknown,,RETAIL, $ 22.66 ,92150,CA-AA30W9,BFA-AAL-30WK9-RP,BitFenix,Lighting Kit,BitFenix Alchemy Aqua 30cm LED Strips (White),0.22,0.59,1, $ (2.43),-11%
mon0000173630,B00HF8K0O6,818313019295,Miscellaneous,Gigabyte Network Card GC-WB867,New, $ 33.29 ,AZ eCommerce One,,33.29,Gigabyte,Gigabyte,GC-WB867D-I,161,RETAIL, $ 28.84 ,53439,MB-GW867DI,GC-WB867D-I,GIGABYTE,Other,GIGABYTE GC-WB867D-I Exclusive Bluetooth 4.0/WiFi Expansion Card,0.77,0.6,1, $ (3.09),-11%
mon0000173903,B00CE5DKP6,672042127559,Miscellaneous,Supermicro SYS-1027GR-TRF+ Dual LGA2011 1800W 1U Rackmount Server Barebone System (Black),New," $ 1,726.92 ",AZ eCommerce One,375183,1726.92,Supermicro,Super Micro Computer,SYS-1027GR-TRF+,6969.6,RETAIL," $ 1,612.00 ",56983,SY-127GRTR,SYS-1027GR-TRF+,Supermicro,1U,Supermicro SYS-1027GR-TRF+ Dual LGA2011 1800W 1U Rackmount Server Barebone System (Black),48,48.06,49, $ (173.07),-11%
mon0000174166,B003M4XY7W,672042064427,Miscellaneous,Supermicro SuperServer SYS-6026T-URF4+,New," $ 1,391.85 ",AZ eCommerce One,,1391.85,Supermicro,Supermicro,SYS-6026T-URF4+,11810.5,RETAIL," $ 1,290.00 ",57274,SY-626TF4P,SYS-6026T-URF4+,Supermicro,2U,Supermicro SuperServer SYS-6026T-URF4+ Dual LGA1366 920W 2U Rackmount Server Barebone System (Black),55,54.9,55, $ (139.18),-11%
mon0000167114,B00G9WHMXG,885370660159,Software,Microsoft Windows Server 2012 R2 Standard OEM (4 CPU/4 VM),New," $ 1,469.00 ",AZ eCommerce One,,1469,Microsoft,Microsoft Software,P73-06229,,OEM," $ 1,398.74 ",61528,MSP7306229,P73-06229,Microsoft,Operating System,"Microsoft Windows Server 2012 R2 Standard Operating System 64-bit English (1 Pack, 4CPU), OEM",0.25,0.35,1, $ (152.64),-11%
mon0000174639,B005B13UCS,672042062140,Miscellaneous,Supermicro Network Cable,New, $ 76.99 ,AZ eCommerce One,,72,Supermicro,Supermicro,CBL-0348L,1,RETAIL, $ 70.00 ,75192,CA-CBL348L,CBL-0348L,Supermicro,Network Cable,Supermicro CBL-0348L 3 Meter 10GbE SFP+ to SFP+ Direct Attach Cable,0.5,2,2, $ (7.66),-11%
mon0000174035,B00A1SWU9A,672042112760,Miscellaneous,Supermicro SuperServer 6027TR-D71RF Barebone System - 2U Rack-mountable - Intel C602 Chipset - Socket R LGA-2011 - 2 x P,New," $ 2,370.74 ",AZ eCommerce One,,2370.74,Supermicro,Supermicro,SYS-6027TR-D71RF+,11768.31,RETAIL," $ 2,210.00 ",57328,SY-627TRDR,SYS-6027TR-D71RF+,Supermicro,2U,Supermicro SuperServer SYS-6027TR-D71RF+ Two Node Dual LGA2011 1280W 2U Rackmount Server Barebone System (Black),85,85.1,86, $ (244.17),-11%
mon0000174712,B00C4OKZM8,805736039627,Miscellaneous,NEC Display ATSC Digital Tuner Module,New, $ 251.55 ,AZ eCommerce One,,251.55,Nec,NEC,SB-03TM,285.6,RETAIL, $ 236.90 ,84375,NEC-SB03TM,SB-03TM,NEC Display Solutions,Wall Mount & Display Stand,NEC SB-03TM ATSC Digital Tuner Module,1.9,1.9,2, $ (26.18),-11%
mon0000173798,B002EEAX02,672042047017,Miscellaneous,Supermicro SuperServer 7036A-T Black,New, $ 701.32 ,AZ eCommerce One,,676.83,Supermicro,Supermicro,SYS-7036A-T,8775,RETAIL, $ 641.00 ,57425,SY-736AT,SYS-7036A-T,Supermicro,Workstation Barebone,Supermicro SuperWorkstation SYS-7036A-T Dual LGA1366 Xeon Mid-Tower Workstation Barebone System (Black),39,43.7,44, $ (71.08),-11%
mon0000174084,B008AM5ISE,672042098347,Miscellaneous,Supermicro SuperServer 2027R-WRF Barebone System - 2U Rack-mountable - Intel C602 Chipset - Socket R LGA-2011 - 2 x Proc,New," $ 1,341.99 ",AZ eCommerce One,,1341.99,Supermicro,Supermicro,SYS-2027R-WRF,12636,RETAIL," $ 1,249.00 ",57379,SY-227RWRF,SYS-2027R-WRF,Supermicro,2U,Supermicro SuperServer SYS-2027R-WRF Dual LGA2011 740W 2U Rackmount Server Barebone System (Black),50,52.25,53, $ (139.46),-11%
mon0000175188,B000T89676,672042016914,Miscellaneous,"Supermicro RSC-R2UU-UA3E8 1 UIO & 3 PCI Express x8 Slot Riser Card Left Side - 1 x Universal I/O, 3 x PCI Express x8",New, $ 104.95 ,AZ eCommerce One,,99.99,Supermicro,Supermicro,RSC-R2UU-UA3E8,3,RETAIL, $ 97.00 ,94496,CA-R2UUUA3,RSC-R2UU-UA3E8,Supermicro,Riser Card,Supermicro RSC-R2UU-UA3E8 2U Left Slot PCI-Express x8 + UIO Riser Card,1,1.05,2, $ (10.89),-11%
mon0000174103,B00AHQ24GA,672042115556,Miscellaneous,"Supermicro SuperServer 2027R-E1R24N Barebone System - 2U Rack-mountable - Intel C602 Chipset - Socket R LGA-2011 - 2 x Processor Support - Black - 768 GB Maximum RAM Support - Serial ATA/600, Serial ATA/300, 6Gb/s SAS RAID Supported Controller - Matrox G2",New," $ 2,045.00 ",AZ eCommerce One,,2045,Supermicro,Supermicro,SSG-2027R-E1R24N,10573.5,RETAIL," $ 1,924.00 ",57392,SY-227E12N,SSG-2027R-E1R24N,Supermicro,2U,Supermicro SuperStorage SSG-2027R-E1R24N Dual LGA2011 920W 2U Rackmount Server Barebone System (Black),61,61.07,62, $ (221.85),-12%
mon0000165189,B000DZXIRY,017229120044,Wireless,Plantronics CS55 Wireless Headset Bundle with Lifter,New, $ 245.46 ,AZ eCommerce One,9516,245.46,Plantronics,Plantronics,CS55/HL10,312.07,RETAIL, $ 231.75 ,31465,HS-PLCS55B,CS55/HL10/69702-06 WITH LIFTER,Plantronics,Speaker & Headset,Plantronics CS55 Wireless Office Headset System w/ HL10 Lifter,2,2.1,3, $ (26.76),-12%
mon0000167112,B00GAIBC0I,885370660890,Software,Microsoft Windows Server 2012 R2 Essentials OEM,New, $ 402.17 ,AZ eCommerce One,3279,398.18,Microsoft,Microsoft Software,G3S-00716,,OEM, $ 383.68 ,61520,MSG3S00716,G3S-00716,Microsoft,Operating System,"Microsoft Windows Server 2012 R2 Essentials Operating System 64-bit English (1 Pack), OEM",0.25,0.13,1, $ (44.39),-12%
mon0000173684,B001A5PN92,672042024681,Miscellaneous,"Supermicro AOC-USASLP-L8I Add-on Card, LSI MegaRAID LSISAS1068E 8 Port SAS RAID Controller",New, $ 133.04 ,AZ eCommerce One,,125.95,Supermicro,Supermicro,AOC-USASLP-L8I,,BULK, $ 125.00 ,55784,AOC-USASL8,AOC-USASLP-L8I,Supermicro,SAS,Supermicro AOC-USASLP-L8i Low Profile 3Gb/s 8-Port SAS Internal RAID Adapter,0.5,0.8,1, $ (14.47),-12%
mon0000170485,B004Q0QU4K,729507815268,OfficeProducts,Samsung 40IN LCD 1920X1080 400UXN-3 VG LCD Flat Panel,New," $ 1,841.48 ",AZ eCommerce One,497346,1841.48,Samsung,Samsung,400UXN-3,10430.4,RETAIL," $ 1,740.70 ",83635,SAM-400UN3,400UXN-3,Samsung,"32""/above LCD/LED Monitor",Samsung 400UXN-3 40 inch 10000:1 8ms DVI/2HDMI/DisplayPort/RJ45 LCD Display w/ Built-in speakers & MagicInfo(Black),52.8,45,45, $ (202.19),-12%
mon0000175134,B00EEJUDV4,672042013524,Miscellaneous,Supermicro SNK-P0016P 1U Passive Heatsink For LGA775,New, $ 29.36 ,AZ eCommerce One,,24.87,Supermicro,Supermicro,CA-SNKP16P,,BULK, $ 26.00 ,94401,CA-SNKP16P,SNK-P0016P,Supermicro,Server,Supermicro SNK-P0016P 1U Passive Heatsink For LGA775,2,,0, $ (3.04),-12%
mon0000175106,B001PNGEBK,672042023004,Miscellaneous,Supermicro RSC-R1U-E16R Riser Card - 1 x PCI Express x16,New, $ 22.99 ,AZ eCommerce One,,22.99,Supermicro,Supermicro,RSC-R1U-E16R,,BULK, $ 18.00 ,94464,CA-R1UE16R,RSC-R1U-E16R,Supermicro,Riser Card,Supermicro RSC-R1U-E16R 1U SXB2 Slot (X7DXU) to PCI-Express x16 Riser Card,0.5,3,3, $ (2.11),-12%
mon0000174380,B001G59ZXG,846813010818,Miscellaneous,iStarUSA T-7-SA Drive Mobile Rack,New, $ 39.96 ,AZ eCommerce One,,39.96,iStarUSA,iStarUSA,T-7-SA,96,RETAIL, $ 35.00 ,59922,CA-T7SA,T-7-SA,iStarUSA,Accessory,iStarUSA T-7-SA 1x5.25 inch Bay Military Series SAS/SATA 6.0Gb/s Mobile Rack (Black),2,2,2, $ (4.13),-12%
mon0000173675,B007Y6QBX8,610839185948,Miscellaneous,Asus P8Z77 WS motherboard,New, $ 293.54 ,AZ eCommerce One,,293.54,Asus,Asus,P8Z77 WS,538.84,RETAIL, $ 277.58 ,51788,MB-P8Z77WS,P8Z77 WS,ASUS,Socket 1155,Asus P8Z77 WS LGA1155/ Intel Z77/ DDR3/ Quad-CrossFireX & Quad-SLI/ SATA3&USB3.0/ A&2GbE/ ATX Motherboard,4.45,4.67,5, $ (32.82),-12%
mon0000175276,B001JYQ9WO,832199002035,Miscellaneous,Arctic Silver Arctic Alumina Thermal Adhesive 5 Gram 3.5cc RoHS Compliant Two Tube Set With Mixing Wand,New, $ 6.68 ,AZ eCommerce One,21464,1.69,Arctic Silver 5,Arctic Silver,AATA-5G,,BULK, $ 3.55 ,96270,FAN-AA175G,AA-1.75G,Arctic Silver,Thermal Paste,Arctic Silver Alumina Thermal Compound 1.75g Tube,0.01,0.1,1, $ (0.42),-12%
mon0000165835,B00D94XMKE,818313016997,Miscellaneous,Gigabyte GA-Z87X-UD4H Desktop Motherboard - Intel Z87 Express Chipset - Socket H3 LGA-1150,New, $ 193.99 ,AZ eCommerce One,,193.99,Gigabyte,Gigabyte,GA-Z87X-UD4H,646.88,RETAIL, $ 181.80 ,53055,MB-Z87XU4H,GA-Z87X-UD4H,GIGABYTE,Socket 1150,GIGABYTE GA-Z87X-UD4H LGA1150/ Intel Z87/ DDR3/ 2-Way CrossFireX & 2-Way SLI/ SATA3&USB3.0/ A&GbE/ ATX Motherboard,4.74,4.1,5, $ (21.66),-12%
mon0000167344,B0094NY3R0,885370414059,Software,Windows 8 System Builder OEM DVD  64-Bit [Old Version],New, $ 107.99 ,AZ eCommerce One,238,107.99,Microsoft,Microsoft Software,WN7-00404,4.13,OEM, $ 101.45 ,60864,MSWN700404,WN7-00404,Microsoft,Operating System,"Microsoft Windows 8 Operating System 64-bit English (1 Pack), OEM",0.16,0.02,1, $ (12.21),-12%
mon0000174160,B0060IMAJ0,846813012607,Miscellaneous,iStarUSA WA-CM1UB 1U Cable Management Rack Kit,New, $ 47.10 ,AZ eCommerce One,,47.1,ISTAR,iStarUSA,WA-CM1UB,91.44,RETAIL, $ 42.00 ,59451,CA-WACM1UB,WA-CM1UB,iStarUSA,Accessory,iStarUSA CLAYTEK WA-CM1UB 1U Cable Management Rack Kit,2,2,2, $ (5.07),-12%
mon0000174690,B00DMLPE0A,810689027966,Miscellaneous,"Planar PL1700M 17 inch 5ms 1000:1 VGA LCD Monitor, w/ Speakers (Black)",New, $ 178.20 ,AZ eCommerce One,,166.21,"Planar Systems, Inc","Planar Systems, Inc",997-2796-00,1224,RETAIL, $ 163.77 ,82506,PL-PL1700M,997-2796-00,Planar,"17"" LCD/LED Monitor","Planar PL1700M 17 inch 5ms 1000:1 VGA LCD Monitor, w/ Speakers (Black)",13,10,10, $ (19.80),-12%
mon0000174611,B004UPT5UC,878294025395,Miscellaneous,iMicro S4131.530 DVI-I M To VGA F HD15 Adaptor,New, $ 6.72 ,AZ eCommerce One,,6.72,iMicro,iMicro,DVI-AVGA-ADPT,9.9,BULK, $ 3.60 ,75699,ST-DVI_VGA,DVI-AVGA-ADPT,iMicro,VGA Accessory & Cooling Fan,iMicro DVI-I Male To HD15 VGA Female Adaptor,0.06,0.06,1, $ (0.44),-12%
mon0000175164,B00832VWMM,672042093328,Miscellaneous,Supermicro RSC-R1UW-E8R Riser Card,New, $ 33.95 ,AZ eCommerce One,276846,33.95,Supermicro,Supermicro,RSC-R1UW-E8R,,BULK, $ 30.00 ,94489,CA-R1UWE8R,RSC-R1UW-E8R,Supermicro,Riser Card,Supermicro RSC-R1UW-E8R 1U RHS WIO & PCI-Express x8 Riser Card,2,1,1, $ (3.69),-12%
mon0000173702,B00CYQ2HSG,672042121717,Miscellaneous,Supermicro AOC-CTG-I2S Compact and Powerful Dual-Port 10 Gigabit Ethernet Adapter,New, $ 399.99 ,AZ eCommerce One,,399.99,Supermicro,Supermicro,AOC-CTG-I2S,236.25,BULK, $ 385.00 ,55696,AOC-CTGI2S,AOC-CTG-I2S,Supermicro,Wired Network Adapter,Supermicro AOC-CTG-I2S Compact and Powerful Dual-Port 10 Gigabit Ethernet Adapter,5,1.75,2, $ (48.11),-12%
mon0000165600,B00BL5GACU,718037786803,Miscellaneous,"RE WD3000FYYZ 3 TB 3.5"" Internal Hard Drive - 20 Pack",New, $ 299.99 ,AZ eCommerce One,,299.99,Western Digital,Western Digital,WD3000FYYZ-20PK,85.36,BULK, $ 266.77 ,49215,HD-W30FYYZ,WD3000FYYZ,Western Digital,SATA,Western Digital RE WD3000FYYZ 3TB 7200RPM SATA3/SATA 6.0 Gb/s 64MB Enterprise Hard Drive (3.5 inch),1.85,35.7,36, $ (33.58),-13%
mon0000174468,B00DX6LG7E,816264014031,Miscellaneous,Zotac ZT-70402-10P GeForce GTX 760 Graphic Card - 1111 MHz Core - 2 GB GDDR5 SDRAM - PCI Express 3.0 x16,New, $ 268.21 ,AZ eCommerce One,,267.72,Zotac,Zotac,ZT-70402-10P,,RETAIL, $ 257.50 ,65114,ZT-760AMP2,ZT-70402-10P,Zotac,Nvidia,ZOTAC NVIDIA GeForce GTX 760 AMP! Edition 2GB GDDR5 2DVI/HDMI/DisplayPort PCI-Express Video Card,2.5,2.4,3, $ (33.17),-13%
mon0000167345,B0094NX97U,885370413434,Software,Windows 8 Professional System Builder OEM DVD  32-Bit [Old Version],New, $ 148.99 ,AZ eCommerce One,4544,148.99,Microsoft,Microsoft Software,FQC-05920,4.13,OEM, $ 142.66 ,60866,MSFQC05920,FQC-05920,Microsoft,Operating System,"Microsoft Windows 8 Pro Operating System 32-bit English (1 Pack), OEM",0.16,0.15,1, $ (18.57),-13%
mon0000168968,B00DQL7HKQ,091163244622,Wireless,"Genius ECO-u1000 Powerbank, External Portable battery, 10000 mAh, Black",New, $ 44.98 ,AZ eCommerce One,120715,39.99,Genius,Genius,39800003101,39.54,RETAIL, $ 41.05 ,78923,KB-U1000,39800003101,Genius,Battery & Charger,Genius ECO-u1000 High Quality Universal Power Banks w/ Grade A Samsung Cell (Black),1,0.7,1, $ (5.37),-13%
mon0000174550,B009B5W36Y,073585820516,Miscellaneous,"Intel E10G41BFSR 10 Gigabit Ethernet Single Port PCI-Express Server Adapter, Retail",New, $ 698.13 ,AZ eCommerce One,,693.14,Intel,Intel,E10G41BFSR,82,RETAIL, $ 679.80 ,71283,INT-41BFSR,E10G41BFSR,Intel,Wired Network Adapter,Intel E10G41BFSR 10 Gigabyte Ethernet Converged Network Adapter X520-SR1,0.5,0.5,1, $ (88.94),-13%
mon0000175032,B00BL5NT10,672042112975,Miscellaneous,Supermicro MCP-450-00001-0N LSI IBBU09 EXTENSION KIT TO INSTALL AT 2.5IN HDD LOCATION,New, $ 28.55 ,AZ eCommerce One,124471,24.73,Supermicro,Supermicro,MCP-450-00001-0N,,BULK, $ 25.00 ,94297,CA-MCP450N,MCP-450-00001-0N,Supermicro,Accessory,Supermicro MCP-450-00001-0N LSI IBBU09 Battery Backup Extension Kit,1,0.5,1, $ (3.28),-13%
mon0000174466,B00GNMLU26,816264014291,Miscellaneous,ZOTAC NVIDIA GeForce GTX 780 Ti 3GB GDDR5 2DVI/HDMI/DisplayPort PCI-Express Video Card,New, $ 709.49 ,AZ eCommerce One,,699,Zotac,Zotac,ZT-70502-10P,,RETAIL, $ 689.59 ,65090,ZT-780TI3G,ZT-70502-10P,Zotac,Nvidia,ZOTAC NVIDIA GeForce GTX 780 Ti 3GB GDDR5 2DVI/HDMI/DisplayPort PCI-Express Video Card,5,4,4, $ (90.72),-13%
mon0000167078,B0093CCATK,885370441406,Software,Microsoft Windows Server 2012 OEM - CAL (1 Device),New, $ 35.99 ,AZ eCommerce One,6861,35.99,Microsoft,Microsoft Software,R18-03665,,OEM, $ 32.45 ,61508,MSR1803665,R18-03665,Microsoft,Server Software,Microsoft Windows Server 2012 - 1 Device CAL License,0.1,0.25,1, $ (4.41),-14%
mon0000173904,B000P32DSE,672042014989,Miscellaneous,"Supermicro X7DBI+ Motherboard, EATX 5000P DP XEON 771 64GB FBD DDR2 6X SATA VGA",New, $ 379.99 ,AZ eCommerce One,,367.8,Supermicro,SUPERMICRO INTEL,MBD-X7DBI+-O,796.25,RETAIL, $ 367.71 ,57997,MB-X7DBI+,X7DBI+-O,Supermicro,LGA 771,Supermicro X7DBi+ Dual LGA771 Xeon/ Intel 5000P/ PCIE/ V&2GbE/ EATX Motherboard,6,5.9,6, $ (50.02),-14%
mon0000173522,B00FSVGB2W,887899322297,Miscellaneous,Acer NX.V8SAA.002 TMP645-MG-9419 / INTEL CORE I7-450U / WIN 8 OR WIN 7 PRO 64 / 8GB DDR3L / 256GB,New," $ 1,291.25 ",AZ eCommerce One,6601,1283.26,Acer,Acer,NX.V8SAA.002,684,RETAIL," $ 1,265.87 ",38046,P645MG9419,NX.V8SAA.002;TMP645-MG-9419,Acer,Laptop & Notebook,Acer TravelMate P6 TMP645-MG-9419 14.0 inch Intel Core i7-4500U 1.8GHz/ 8GB DDR3L/ 256GB SSD/ USB3.0/ Windows 7 Professional or Windows 8 Pro Notebook (Black),6.1,3.35,4, $ (172.51),-14%
mon0000166290,B00B86MNO6,811686003557,Miscellaneous,"Shuttle Xpc Sh61r4 Barebone System Mini Pc - Intel H61 Express Chipset - Socket H2 Lga-1155 - 1 X Processor Support - Black - 16 Gb Maximum Ram Support - Serial Ata/300 - Intel Graphics Integrated - 3 X Total Bays - 3 X Total Expansion Slots - Processor Support (core I3, Core I5, Core I7) - Energy Star 5.0, Rohs Compliance",New, $ 206.42 ,AZ eCommerce One,,206.42,Shuttle,SHUTTLE COMPUTER,SYS-SH61R4,1749.6,RETAIL, $ 190.55 ,55420,SYS-SH61R4,SH61R4,Shuttle,Desktop Barebone,Shuttle XPC SH61R4 LGA1155/ Intel H61/ DDR3/ USB3.0/ A&V&GbE/ 250W Mini PC Barebone System,9.8,16.53,17, $ (26.44),-14%
mon0000165049,B00EEJTACC,085854216562,OfficeProducts,"CASE LOGIC LNEO-12B 12"" NETBOOK ATTACH",New, $ 25.41 ,AZ eCommerce One,226506,19.78,Case Logic,Case Logic,LNEO12BLACK,147.42,RETAIL, $ 22.14 ,30846,CL-LNEO-12,LNEO-12,Case Logic,Accessory,Case Logic LNEO-12 12.1 inch Laptop Sleeve (Black),1,0.65,1, $ (3.09),-14%
mon0000175142,B00EUDRP24,672042113941,Miscellaneous,Supermicro MCP-320-81302-0B Single fan holder for one 40x28mm fan,New, $ 18.77 ,AZ eCommerce One,,18.77,Supermicro,Supermicro,MCP-320-81302-0B,,BULK, $ 15.00 ,94271,CA-MCP3283,MCP-320-81302-0B,Supermicro,Case Fan Accessory,Supermicro MCP-320-81302-0B Single Fan Holder for One 40x28mm Fan,0.2,1.2,2, $ (2.15),-14%
mon0000174604,B00H1OQBLA,722868998359,Miscellaneous,LINKSYS 24-Port Gigabit Ethernet Switch / 24 Ports - 24 x RJ-45 - 10/100/1000Base-T - Rack-mountable / LGS124 /,New, $ 213.97 ,AZ eCommerce One,,213.97,Linksys,Linksys,LGS124,973.12,RETAIL, $ 206.00 ,71384,LS-LGS124,LGS124,Linksys,Unmanaged Gigabit Switch,Linksys LGS124 24-Port Desktop Gigabit Switch,7.44,6.85,7, $ (29.98),-15%
mon0000173900,B000QRPTUS,672042015283,Miscellaneous,"Supermicro AOC-SIM1U-3B+ Add-on Card, IPMI 2.0 W/ VMOL & KVM O LAN PCIEX8 FOR SIM1U3D",New, $ 91.95 ,AZ eCommerce One,496052,91.95,Supermicro,CHASSIS & COMPONENTS,AOC-SIM1U-3B+,117,BULK, $ 88.58 ,55784,AOC-SMU3B+,AOC-SIM1U-3B+,Supermicro,Accessory,Supermicro AOC-SIM1U-3B+ IPMI Card w/ Virtual Media Over LAN,1,0.45,1, $ (12.97),-15%
mon0000174876,B004OENN2A,677808611334,Miscellaneous,Sparkle Power SPI SPI700A8BB-B204 700W ATX EPS 20+4pin 8CM Ball-bearing FAN 4*SATA Active PFC 80PLUS BRONZE,New, $ 126.98 ,AZ eCommerce One,,119.99,Sparkle,Sparkle Power,SPI700A8BB-B204,108,BULK, $ 118.45 ,91782,PS-700A8BB,SPI700A8BB-B204,Sparkle,Desktop,Sparkle SPI700A8BB-B204 700W 80Plus Bronze ATX12V Switching Power Supply w/ Active PFC,5,8.15,9, $ (17.47),-15%
mon0000173580,B00FHV6VSC,818313018786,Miscellaneous,Gigabyte GA-H81M-D2V Desktop Motherboard - Intel H81 Chipset - Socket H3 LGA-1150,New, $ 68.69 ,AZ eCommerce One,,68.69,Gigabyte,Gigabyte,GA-H81M-D2V,278.3,RETAIL, $ 64.89 ,53234,MB-H81MD2V,GA-H81M-D2V,GIGABYTE,Socket 1150,GIGABYTE GA-H81M-D2V LGA1150/ Intel H81/ DDR3/ SATA3&USB3.0/ A&GbE/ MicroATX Motherboard,1.74,1.7,2, $ (9.60),-15%
mon0000174018,B0065SQFQ4,846813003612,Miscellaneous,iStarUSA D-412S3-MATX Black Aluminum 4U Compact Rackmount microATX Chassis,New, $ 123.55 ,AZ eCommerce One,,109.43,iStarUSA,iStarUSA,D-412S3-MATX,4356,RETAIL, $ 112.00 ,59220,CA-D412ATX,D-412S3-MATX,iStarUSA,4U,iStarUSA D Value D-412S3-MicroATX No PS 4U microATX Rackmount Server Chassis(Black),17,13.23,14, $ (16.68),-15%
mon0000175343,B000HY95QY,672042002948,Miscellaneous,Supermicro PWS-801-1R Redundant Power Supply - 800W,New, $ 154.92 ,AZ eCommerce One,,148.67,Supermicro,Supermicro,672042002948,,BULK, $ 150.00 ,97599,PS-PWS801,PWS-801-1R,Supermicro,Server,Supermicro PWS-801-1R 800W Power Supply 1U 12V Redundant Module,4,3.04,4, $ (22.52),-15%
mon0000174315,B0098CU9DY,846813009850,Miscellaneous,Raidage RAID-SIL3132-2ES Dual Ports eSATA,New, $ 54.90 ,AZ eCommerce One,760541,54.9,iStarUSA,iStarUSA,RAID-SIL3132-2ES,12.83,RETAIL, $ 52.00 ,59884,CA-RDS22ES,RAID-SIL3132-2ES,iStarUSA,SATA,iStarUSA RAIDAGE RAID-SIL3132-2ES Dual Ports eSATA Port Multiplier RAID Controller,1,1,1, $ (7.89),-15%
